#1
double	Pel(35040,2)
5214600	0.1586
5215500	0.1566
5216400	0.1538
5217300	0.1502
5218200	0.1466
5219100	0.1429
5220000	0.1400
5220900	0.1380
5221800	0.1367
5222700	0.1361
5223600	0.1361
5224500	0.1366
5225400	0.1376
5226300	0.1396
5227200	0.1429
5228100	0.1475
5229000	0.1525
5229900	0.1565
5230800	0.1586
5231700	0.1579
5232600	0.1549
5233500	0.1506
5234400	0.1459
5235300	0.1414
5236200	0.1374
5237100	0.1338
5238000	0.1302
5238900	0.1269
5239800	0.1241
5240700	0.1218
5241600	0.1205
5242500	0.1202
5243400	0.1214
5244300	0.1242
5245200	0.1293
5246100	0.1365
5247000	0.1455
5247900	0.1560
5248800	0.1674
5249700	0.1793
5250600	0.1908
5251500	0.2014
5252400	0.2105
5253300	0.2173
5254200	0.2214
5255100	0.2222
5256000	0.2193
5256900	0.2126
5257800	0.2032
5258700	0.1928
5259600	0.1830
5260500	0.1752
5261400	0.1687
5262300	0.1628
5263200	0.1567
5264100	0.1496
5265000	0.1418
5265900	0.1333
5266800	0.1243
5267700	0.1153
5268600	0.1061
5269500	0.0971
5270400	0.0881
5271300	0.0793
5272200	0.0713
5273100	0.0644
5274000	0.0585
5274900	0.0542
5275800	0.0511
5276700	0.0492
5277600	0.0479
5278500	0.0470
5279400	0.0465
5280300	0.0462
5281200	0.0459
5282100	0.0455
5283000	0.0453
5283900	0.0449
5284800	0.0449
5285700	0.0450
5286600	0.0455
5287500	0.0461
5288400	0.0469
5289300	0.0480
5290200	0.0506
5291100	0.0560
5292000	0.0655
5292900	0.0798
5293800	0.0971
5294700	0.1150
5295600	0.1308
5296500	0.1427
5297400	0.1507
5298300	0.1557
5299200	0.1581
5300100	0.1588
5301000	0.1581
5301900	0.1561
5302800	0.1533
5303700	0.1498
5304600	0.1462
5305500	0.1425
5306400	0.1396
5307300	0.1376
5308200	0.1363
5309100	0.1357
5310000	0.1357
5310900	0.1362
5311800	0.1373
5312700	0.1393
5313600	0.1425
5314500	0.1471
5315400	0.1520
5316300	0.1560
5317200	0.1581
5318100	0.1574
5319000	0.1545
5319900	0.1502
5320800	0.1455
5321700	0.1410
5322600	0.1370
5323500	0.1334
5324400	0.1299
5325300	0.1266
5326200	0.1238
5327100	0.1214
5328000	0.1201
5328900	0.1199
5329800	0.1211
5330700	0.1239
5331600	0.1289
5332500	0.1361
5333400	0.1451
5334300	0.1556
5335200	0.1669
5336100	0.1788
5337000	0.1903
5337900	0.2008
5338800	0.2099
5339700	0.2167
5340600	0.2208
5341500	0.2216
5342400	0.2187
5343300	0.2120
5344200	0.2026
5345100	0.1923
5346000	0.1825
5346900	0.1747
5347800	0.1682
5348700	0.1624
5349600	0.1563
5350500	0.1492
5351400	0.1414
5352300	0.1329
5353200	0.1240
5354100	0.1150
5355000	0.1058
5355900	0.0968
5356800	0.0879
5357700	0.0791
5358600	0.0711
5359500	0.0642
5360400	0.0584
5361300	0.0540
5362200	0.0510
5363100	0.0490
5364000	0.0477
5364900	0.0469
5365800	0.0463
5366700	0.0461
5367600	0.0457
5368500	0.0454
5369400	0.0452
5370300	0.0448
5371200	0.0448
5372100	0.0449
5373000	0.0454
5373900	0.0460
5374800	0.0468
5375700	0.0478
5376600	0.0504
5377500	0.0558
5378400	0.0653
5379300	0.0795
5380200	0.0969
5381100	0.1146
5382000	0.1304
5382900	0.1422
5383800	0.1503
5384700	0.1552
5385600	0.1577
5386500	0.1584
5387400	0.1577
5388300	0.1557
5389200	0.1529
5390100	0.1494
5391000	0.1458
5391900	0.1421
5392800	0.1392
5393700	0.1372
5394600	0.1359
5395500	0.1353
5396400	0.1353
5397300	0.1358
5398200	0.1369
5399100	0.1389
5400000	0.1421
5400900	0.1467
5401800	0.1516
5402700	0.1556
5403600	0.1577
5404500	0.1570
5405400	0.1541
5406300	0.1497
5407200	0.1451
5408100	0.1406
5409000	0.1366
5409900	0.1330
5410800	0.1295
5411700	0.1262
5412600	0.1234
5413500	0.1211
5414400	0.1198
5415300	0.1196
5416200	0.1207
5417100	0.1235
5418000	0.1286
5418900	0.1357
5419800	0.1447
5420700	0.1551
5421600	0.1665
5422500	0.1783
5423400	0.1897
5424300	0.2003
5425200	0.2093
5426100	0.2161
5427000	0.2202
5427900	0.2210
5428800	0.2181
5429700	0.2114
5430600	0.2020
5431500	0.1917
5432400	0.1820
5433300	0.1742
5434200	0.1678
5435100	0.1619
5436000	0.1558
5436900	0.1488
5437800	0.1410
5438700	0.1325
5439600	0.1236
5440500	0.1146
5441400	0.1055
5442300	0.0965
5443200	0.0876
5444100	0.0789
5445000	0.0709
5445900	0.0640
5446800	0.0582
5447700	0.0539
5448600	0.0509
5449500	0.0489
5450400	0.0476
5451300	0.0468
5452200	0.0462
5453100	0.0460
5454000	0.0456
5454900	0.0453
5455800	0.0450
5456700	0.0447
5457600	0.0447
5458500	0.0448
5459400	0.0453
5460300	0.0458
5461200	0.0467
5462100	0.0477
5463000	0.0503
5463900	0.0556
5464800	0.0651
5465700	0.0793
5466600	0.0966
5467500	0.1143
5468400	0.1301
5469300	0.1418
5470200	0.1499
5471100	0.1548
5472000	0.1572
5472900	0.1579
5473800	0.1572
5474700	0.1553
5475600	0.1525
5476500	0.1490
5477400	0.1453
5478300	0.1417
5479200	0.1388
5480100	0.1368
5481000	0.1355
5481900	0.1350
5482800	0.1350
5483700	0.1354
5484600	0.1365
5485500	0.1385
5486400	0.1417
5487300	0.1463
5488200	0.1512
5489100	0.1551
5490000	0.1572
5490900	0.1565
5491800	0.1536
5492700	0.1493
5493600	0.1446
5494500	0.1402
5495400	0.1362
5496300	0.1326
5497200	0.1291
5498100	0.1259
5499000	0.1231
5499900	0.1207
5500800	0.1194
5501700	0.1192
5502600	0.1204
5503500	0.1232
5504400	0.1282
5505300	0.1353
5506200	0.1443
5507100	0.1547
5508000	0.1660
5508900	0.1778
5509800	0.1892
5510700	0.1997
5511600	0.2087
5512500	0.2154
5513400	0.2195
5514300	0.2203
5515200	0.2174
5516100	0.2108
5517000	0.2014
5517900	0.1912
5518800	0.1815
5519700	0.1737
5520600	0.1673
5521500	0.1614
5522400	0.1554
5523300	0.1484
5524200	0.1406
5525100	0.1322
5526000	0.1233
5526900	0.1143
5527800	0.1052
5528700	0.0962
5529600	0.0874
5530500	0.0786
5531400	0.0707
5532300	0.0639
5533200	0.0580
5534100	0.0537
5535000	0.0507
5535900	0.0487
5536800	0.0475
5537700	0.0466
5538600	0.0461
5539500	0.0458
5540400	0.0455
5541300	0.0451
5542200	0.0449
5543100	0.0445
5544000	0.0445
5544900	0.0447
5545800	0.0451
5546700	0.0457
5547600	0.0465
5548500	0.0476
5549400	0.0501
5550300	0.0555
5551200	0.0649
5552100	0.0791
5553000	0.0963
5553900	0.1140
5554800	0.1297
5555700	0.1414
5556600	0.1495
5557500	0.1543
5558400	0.1568
5559300	0.1575
5560200	0.1568
5561100	0.1548
5562000	0.1520
5562900	0.1485
5563800	0.1449
5564700	0.1413
5565600	0.1384
5566500	0.1364
5567400	0.1351
5568300	0.1346
5569200	0.1346
5570100	0.1350
5571000	0.1361
5571900	0.1381
5572800	0.1413
5573700	0.1458
5574600	0.1507
5575500	0.1547
5576400	0.1568
5577300	0.1561
5578200	0.1532
5579100	0.1489
5580000	0.1442
5580900	0.1398
5581800	0.1358
5582700	0.1322
5583600	0.1288
5584500	0.1255
5585400	0.1227
5586300	0.1204
5587200	0.1191
5588100	0.1189
5589000	0.1200
5589900	0.1228
5590800	0.1278
5591700	0.1349
5592600	0.1439
5593500	0.1542
5594400	0.1655
5595300	0.1773
5596200	0.1886
5597100	0.1991
5598000	0.2081
5598900	0.2148
5599800	0.2189
5600700	0.2197
5601600	0.2168
5602500	0.2102
5603400	0.2009
5604300	0.1906
5605200	0.1810
5606100	0.1732
5607000	0.1668
5607900	0.1610
5608800	0.1549
5609700	0.1479
5610600	0.1401
5611500	0.1318
5612400	0.1229
5613300	0.1140
5614200	0.1049
5615100	0.0960
5616000	0.0871
5616900	0.0821
5617800	0.0791
5618700	0.0764
5619600	0.0734
5620500	0.0690
5621400	0.0638
5622300	0.0586
5623200	0.0540
5624100	0.0509
5625000	0.0491
5625900	0.0480
5626800	0.0473
5627700	0.0467
5628600	0.0463
5629500	0.0458
5630400	0.0453
5631300	0.0450
5632200	0.0446
5633100	0.0444
5634000	0.0444
5634900	0.0446
5635800	0.0453
5636700	0.0467
5637600	0.0492
5638500	0.0529
5639400	0.0579
5640300	0.0641
5641200	0.0714
5642100	0.0799
5643000	0.0894
5643900	0.0998
5644800	0.1110
5645700	0.1227
5646600	0.1343
5647500	0.1448
5648400	0.1534
5649300	0.1596
5650200	0.1636
5651100	0.1662
5652000	0.1679
5652900	0.1693
5653800	0.1707
5654700	0.1721
5655600	0.1737
5656500	0.1757
5657400	0.1780
5658300	0.1809
5659200	0.1844
5660100	0.1883
5661000	0.1923
5661900	0.1953
5662800	0.1969
5663700	0.1964
5664600	0.1944
5665500	0.1911
5666400	0.1873
5667300	0.1833
5668200	0.1796
5669100	0.1760
5670000	0.1728
5670900	0.1699
5671800	0.1675
5672700	0.1655
5673600	0.1641
5674500	0.1634
5675400	0.1643
5676300	0.1680
5677200	0.1757
5678100	0.1877
5679000	0.2025
5679900	0.2173
5680800	0.2297
5681700	0.2380
5682600	0.2425
5683500	0.2448
5684400	0.2461
5685300	0.2472
5686200	0.2470
5687100	0.2440
5688000	0.2365
5688900	0.2237
5689800	0.2076
5690700	0.1906
5691600	0.1757
5692500	0.1646
5693400	0.1569
5694300	0.1519
5695200	0.1487
5696100	0.1462
5697000	0.1439
5697900	0.1410
5698800	0.1371
5699700	0.1315
5700600	0.1245
5701500	0.1169
5702400	0.1091
5703300	0.1012
5704200	0.0938
5705100	0.0867
5706000	0.0799
5706900	0.0733
5707800	0.0673
5708700	0.0620
5709600	0.0577
5710500	0.0547
5711400	0.0526
5712300	0.0511
5713200	0.0501
5714100	0.0490
5715000	0.0480
5715900	0.0471
5716800	0.0462
5717700	0.0454
5718600	0.0449
5719500	0.0445
5720400	0.0443
5721300	0.0443
5722200	0.0444
5723100	0.0447
5724000	0.0452
5724900	0.0459
5725800	0.0467
5726700	0.0478
5727600	0.0490
5728500	0.0509
5729400	0.0539
5730300	0.0591
5731200	0.0674
5732100	0.0793
5733000	0.0940
5733900	0.1101
5734800	0.1260
5735700	0.1409
5736600	0.1546
5737500	0.1670
5738400	0.1781
5739300	0.1880
5740200	0.1971
5741100	0.2058
5742000	0.2146
5742900	0.2235
5743800	0.2319
5744700	0.2389
5745600	0.2435
5746500	0.2449
5747400	0.2430
5748300	0.2381
5749200	0.2300
5750100	0.2192
5751000	0.2066
5751900	0.1934
5752800	0.1809
5753700	0.1700
5754600	0.1606
5755500	0.1527
5756400	0.1463
5757300	0.1411
5758200	0.1365
5759100	0.1327
5760000	0.1289
5760900	0.1252
5761800	0.1224
5762700	0.1216
5763600	0.1242
5764500	0.1305
5765400	0.1398
5766300	0.1503
5767200	0.1607
5768100	0.1697
5769000	0.1775
5769900	0.1846
5770800	0.1915
5771700	0.1983
5772600	0.2040
5773500	0.2071
5774400	0.2059
5775300	0.1999
5776200	0.1904
5777100	0.1799
5778000	0.1703
5778900	0.1635
5779800	0.1586
5780700	0.1546
5781600	0.1501
5782500	0.1443
5783400	0.1371
5784300	0.1290
5785200	0.1202
5786100	0.1112
5787000	0.1022
5787900	0.0933
5788800	0.0846
5789700	0.0779
5790600	0.0701
5791500	0.0633
5792400	0.0575
5793300	0.0533
5794200	0.0503
5795100	0.0483
5796000	0.0470
5796900	0.0462
5797800	0.0456
5798700	0.0454
5799600	0.0451
5800500	0.0447
5801400	0.0445
5802300	0.0441
5803200	0.0441
5804100	0.0443
5805000	0.0447
5805900	0.0453
5806800	0.0461
5807700	0.0471
5808600	0.0497
5809500	0.0550
5810400	0.0643
5811300	0.0784
5812200	0.0954
5813100	0.1130
5814000	0.1285
5814900	0.1402
5815800	0.1481
5816700	0.1530
5817600	0.1554
5818500	0.1561
5819400	0.1554
5820300	0.1534
5821200	0.1507
5822100	0.1472
5823000	0.1436
5823900	0.1401
5824800	0.1372
5825700	0.1352
5826600	0.1339
5827500	0.1334
5828400	0.1334
5829300	0.1338
5830200	0.1349
5831100	0.1368
5832000	0.1401
5832900	0.1445
5833800	0.1494
5834700	0.1533
5835600	0.1554
5836500	0.1547
5837400	0.1518
5838300	0.1475
5839200	0.1429
5840100	0.1386
5841000	0.1346
5841900	0.1311
5842800	0.1276
5843700	0.1244
5844600	0.1216
5845500	0.1193
5846400	0.1180
5847300	0.1178
5848200	0.1190
5849100	0.1217
5850000	0.1267
5850900	0.1337
5851800	0.1426
5852700	0.1528
5853600	0.1640
5854500	0.1757
5855400	0.1870
5856300	0.1973
5857200	0.2062
5858100	0.2129
5859000	0.2169
5859900	0.2177
5860800	0.2149
5861700	0.2083
5862600	0.1991
5863500	0.1889
5864400	0.1794
5865300	0.1716
5866200	0.1653
5867100	0.1595
5868000	0.1535
5868900	0.1466
5869800	0.1389
5870700	0.1306
5871600	0.1218
5872500	0.1130
5873400	0.1040
5874300	0.0951
5875200	0.0863
5876100	0.0777
5877000	0.0699
5877900	0.0631
5878800	0.0573
5879700	0.0531
5880600	0.0501
5881500	0.0482
5882400	0.0469
5883300	0.0461
5884200	0.0455
5885100	0.0453
5886000	0.0449
5886900	0.0446
5887800	0.0444
5888700	0.0440
5889600	0.0440
5890500	0.0441
5891400	0.0446
5892300	0.0452
5893200	0.0460
5894100	0.0470
5895000	0.0495
5895900	0.0548
5896800	0.0641
5897700	0.0781
5898600	0.0952
5899500	0.1126
5900400	0.1281
5901300	0.1397
5902200	0.1477
5903100	0.1525
5904000	0.1549
5904900	0.1556
5905800	0.1549
5906700	0.1530
5907600	0.1502
5908500	0.1467
5909400	0.1432
5910300	0.1396
5911200	0.1368
5912100	0.1348
5913000	0.1335
5913900	0.1330
5914800	0.1330
5915700	0.1334
5916600	0.1345
5917500	0.1364
5918400	0.1396
5919300	0.1441
5920200	0.1489
5921100	0.1528
5922000	0.1549
5922900	0.1542
5923800	0.1513
5924700	0.1471
5925600	0.1425
5926500	0.1381
5927400	0.1342
5928300	0.1307
5929200	0.1272
5930100	0.1240
5931000	0.1212
5931900	0.1189
5932800	0.1177
5933700	0.1174
5934600	0.1186
5935500	0.1214
5936400	0.1263
5937300	0.1333
5938200	0.1422
5939100	0.1524
5940000	0.1635
5940900	0.1751
5941800	0.1864
5942700	0.1967
5943600	0.2056
5944500	0.2123
5945400	0.2163
5946300	0.2171
5947200	0.2142
5948100	0.2077
5949000	0.1985
5949900	0.1883
5950800	0.1788
5951700	0.1711
5952600	0.1648
5953500	0.1590
5954400	0.1531
5955300	0.1462
5956200	0.1385
5957100	0.1302
5958000	0.1215
5958900	0.1126
5959800	0.1037
5960700	0.0948
5961600	0.0861
5962500	0.0774
5963400	0.0697
5964300	0.0629
5965200	0.0572
5966100	0.0529
5967000	0.0499
5967900	0.0480
5968800	0.0467
5969700	0.0459
5970600	0.0454
5971500	0.0451
5972400	0.0448
5973300	0.0444
5974200	0.0442
5975100	0.0439
5976000	0.0439
5976900	0.0440
5977800	0.0444
5978700	0.0450
5979600	0.0458
5980500	0.0469
5981400	0.0494
5982300	0.0546
5983200	0.0639
5984100	0.0779
5985000	0.0949
5985900	0.1123
5986800	0.1277
5987700	0.1393
5988600	0.1472
5989500	0.1520
5990400	0.1544
5991300	0.1551
5992200	0.1544
5993100	0.1525
5994000	0.1497
5994900	0.1463
5995800	0.1427
5996700	0.1392
5997600	0.1363
5998500	0.1344
5999400	0.1331
6000300	0.1325
6001200	0.1325
6002100	0.1330
6003000	0.1340
6003900	0.1360
6004800	0.1392
6005700	0.1437
6006600	0.1485
6007500	0.1524
6008400	0.1544
6009300	0.1537
6010200	0.1509
6011100	0.1466
6012000	0.1421
6012900	0.1377
6013800	0.1338
6014700	0.1303
6015600	0.1268
6016500	0.1236
6017400	0.1209
6018300	0.1186
6019200	0.1173
6020100	0.1171
6021000	0.1182
6021900	0.1210
6022800	0.1259
6023700	0.1329
6024600	0.1417
6025500	0.1519
6026400	0.1630
6027300	0.1746
6028200	0.1858
6029100	0.1961
6030000	0.2050
6030900	0.2116
6031800	0.2156
6032700	0.2164
6033600	0.2135
6034500	0.2070
6035400	0.1978
6036300	0.1878
6037200	0.1783
6038100	0.1706
6039000	0.1643
6039900	0.1586
6040800	0.1526
6041700	0.1457
6042600	0.1380
6043500	0.1298
6044400	0.1211
6045300	0.1123
6046200	0.1033
6047100	0.0945
6048000	0.0858
6048900	0.0772
6049800	0.0694
6050700	0.0627
6051600	0.0570
6052500	0.0528
6053400	0.0498
6054300	0.0479
6055200	0.0466
6056100	0.0458
6057000	0.0452
6057900	0.0450
6058800	0.0447
6059700	0.0443
6060600	0.0441
6061500	0.0437
6062400	0.0437
6063300	0.0439
6064200	0.0443
6065100	0.0449
6066000	0.0457
6066900	0.0467
6067800	0.0492
6068700	0.0545
6069600	0.0637
6070500	0.0777
6071400	0.0946
6072300	0.1119
6073200	0.1273
6074100	0.1389
6075000	0.1468
6075900	0.1515
6076800	0.1539
6077700	0.1546
6078600	0.1539
6079500	0.1520
6080400	0.1493
6081300	0.1458
6082200	0.1423
6083100	0.1388
6084000	0.1359
6084900	0.1340
6085800	0.1327
6086700	0.1321
6087600	0.1321
6088500	0.1326
6089400	0.1336
6090300	0.1356
6091200	0.1388
6092100	0.1432
6093000	0.1480
6093900	0.1519
6094800	0.1539
6095700	0.1533
6096600	0.1504
6097500	0.1462
6098400	0.1416
6099300	0.1373
6100200	0.1334
6101100	0.1298
6102000	0.1264
6102900	0.1232
6103800	0.1205
6104700	0.1182
6105600	0.1169
6106500	0.1167
6107400	0.1179
6108300	0.1206
6109200	0.1255
6110100	0.1325
6111000	0.1413
6111900	0.1514
6112800	0.1625
6113700	0.1740
6114600	0.1852
6115500	0.1955
6116400	0.2043
6117300	0.2109
6118200	0.2149
6119100	0.2157
6120000	0.2129
6120900	0.2064
6121800	0.1972
6122700	0.1872
6123600	0.1777
6124500	0.1700
6125400	0.1638
6126300	0.1581
6127200	0.1521
6128100	0.1453
6129000	0.1376
6129900	0.1294
6130800	0.1207
6131700	0.1119
6132600	0.1030
6133500	0.0942
6134400	0.0855
6135300	0.0770
6136200	0.0692
6137100	0.0625
6138000	0.0568
6138900	0.0526
6139800	0.0496
6140700	0.0477
6141600	0.0464
6142500	0.0457
6143400	0.0451
6144300	0.0449
6145200	0.0445
6146100	0.0442
6147000	0.0439
6147900	0.0436
6148800	0.0436
6149700	0.0437
6150600	0.0442
6151500	0.0447
6152400	0.0455
6153300	0.0466
6154200	0.0491
6155100	0.0543
6156000	0.0635
6156900	0.0774
6157800	0.0943
6158700	0.1116
6159600	0.1269
6160500	0.1384
6161400	0.1463
6162300	0.1511
6163200	0.1535
6164100	0.1541
6165000	0.1535
6165900	0.1515
6166800	0.1488
6167700	0.1454
6168600	0.1418
6169500	0.1383
6170400	0.1355
6171300	0.1335
6172200	0.1323
6173100	0.1317
6174000	0.1317
6174900	0.1322
6175800	0.1332
6176700	0.1351
6177600	0.1383
6178500	0.1428
6179400	0.1475
6180300	0.1514
6181200	0.1535
6182100	0.1528
6183000	0.1499
6183900	0.1457
6184800	0.1412
6185700	0.1368
6186600	0.1330
6187500	0.1294
6188400	0.1260
6189300	0.1228
6190200	0.1201
6191100	0.1178
6192000	0.1166
6192900	0.1163
6193800	0.1175
6194700	0.1202
6195600	0.1251
6196500	0.1321
6197400	0.1408
6198300	0.1510
6199200	0.1620
6200100	0.1735
6201000	0.1847
6201900	0.1949
6202800	0.2037
6203700	0.2103
6204600	0.2143
6205500	0.2150
6206400	0.2122
6207300	0.2057
6208200	0.1966
6209100	0.1866
6210000	0.1771
6210900	0.1695
6211800	0.1632
6212700	0.1576
6213600	0.1516
6214500	0.1448
6215400	0.1372
6216300	0.1290
6217200	0.1203
6218100	0.1116
6219000	0.1027
6219900	0.0939
6220800	0.0853
6221700	0.0803
6222600	0.0774
6223500	0.0748
6224400	0.0718
6225300	0.0675
6226200	0.0624
6227100	0.0573
6228000	0.0529
6228900	0.0498
6229800	0.0480
6230700	0.0470
6231600	0.0463
6232500	0.0457
6233400	0.0453
6234300	0.0448
6235200	0.0444
6236100	0.0440
6237000	0.0437
6237900	0.0435
6238800	0.0435
6239700	0.0437
6240600	0.0444
6241500	0.0457
6242400	0.0481
6243300	0.0517
6244200	0.0566
6245100	0.0628
6246000	0.0699
6246900	0.0782
6247800	0.0875
6248700	0.0977
6249600	0.1086
6250500	0.1201
6251400	0.1314
6252300	0.1417
6253200	0.1501
6254100	0.1561
6255000	0.1601
6255900	0.1626
6256800	0.1643
6257700	0.1657
6258600	0.1670
6259500	0.1684
6260400	0.1700
6261300	0.1719
6262200	0.1742
6263100	0.1770
6264000	0.1804
6264900	0.1843
6265800	0.1881
6266700	0.1911
6267600	0.1927
6268500	0.1922
6269400	0.1902
6270300	0.1870
6271200	0.1833
6272100	0.1794
6273000	0.1758
6273900	0.1723
6274800	0.1691
6275700	0.1662
6276600	0.1639
6277500	0.1619
6278400	0.1606
6279300	0.1599
6280200	0.1608
6281100	0.1644
6282000	0.1719
6282900	0.1837
6283800	0.1981
6284700	0.2127
6285600	0.2248
6286500	0.2329
6287400	0.2373
6288300	0.2396
6289200	0.2408
6290100	0.2419
6291000	0.2417
6291900	0.2388
6292800	0.2314
6293700	0.2189
6294600	0.2031
6295500	0.1866
6296400	0.1719
6297300	0.1610
6298200	0.1535
6299100	0.1487
6300000	0.1455
6300900	0.1431
6301800	0.1408
6302700	0.1380
6303600	0.1341
6304500	0.1287
6305400	0.1219
6306300	0.1144
6307200	0.1068
6308100	0.0990
6309000	0.0917
6309900	0.0848
6310800	0.0782
6311700	0.0717
6312600	0.0658
6313500	0.0606
6314400	0.0564
6315300	0.0535
6316200	0.0515
6317100	0.0500
6318000	0.0490
6318900	0.0480
6319800	0.0469
6320700	0.0460
6321600	0.0452
6322500	0.0445
6323400	0.0439
6324300	0.0435
6325200	0.0433
6326100	0.0433
6327000	0.0434
6327900	0.0438
6328800	0.0442
6329700	0.0449
6330600	0.0457
6331500	0.0467
6332400	0.0480
6333300	0.0498
6334200	0.0527
6335100	0.0578
6336000	0.0659
6336900	0.0776
6337800	0.0920
6338700	0.1077
6339600	0.1233
6340500	0.1379
6341400	0.1512
6342300	0.1633
6343200	0.1742
6344100	0.1839
6345000	0.1929
6345900	0.2013
6346800	0.2099
6347700	0.2186
6348600	0.2269
6349500	0.2337
6350400	0.2382
6351300	0.2396
6352200	0.2378
6353100	0.2329
6354000	0.2250
6354900	0.2145
6355800	0.2021
6356700	0.1892
6357600	0.1770
6358500	0.1663
6359400	0.1571
6360300	0.1494
6361200	0.1431
6362100	0.1380
6363000	0.1336
6363900	0.1299
6364800	0.1261
6365700	0.1225
6366600	0.1198
6367500	0.1190
6368400	0.1215
6369300	0.1277
6370200	0.1368
6371100	0.1470
6372000	0.1572
6372900	0.1660
6373800	0.1736
6374700	0.1806
6375600	0.1873
6376500	0.1940
6377400	0.1995
6378300	0.2026
6379200	0.2015
6380100	0.1956
6381000	0.1863
6381900	0.1760
6382800	0.1666
6383700	0.1599
6384600	0.1552
6385500	0.1512
6386400	0.1468
6387300	0.1412
6388200	0.1342
6389100	0.1262
6390000	0.1176
6390900	0.1088
6391800	0.1000
6392700	0.0913
6393600	0.0828
6394500	0.0762
6395400	0.0685
6396300	0.0619
6397200	0.0563
6398100	0.0521
6399000	0.0492
6399900	0.0472
6400800	0.0460
6401700	0.0452
6402600	0.0446
6403500	0.0444
6404400	0.0441
6405300	0.0437
6406200	0.0435
6407100	0.0432
6408000	0.0432
6408900	0.0433
6409800	0.0437
6410700	0.0443
6411600	0.0451
6412500	0.0461
6413400	0.0486
6414300	0.0538
6415200	0.0629
6416100	0.0767
6417000	0.0934
6417900	0.1105
6418800	0.1257
6419700	0.1371
6420600	0.1449
6421500	0.1496
6422400	0.1520
6423300	0.1527
6424200	0.1520
6425100	0.1501
6426000	0.1474
6426900	0.1440
6427800	0.1405
6428700	0.1370
6429600	0.1342
6430500	0.1322
6431400	0.1310
6432300	0.1304
6433200	0.1304
6434100	0.1309
6435000	0.1319
6435900	0.1338
6436800	0.1370
6437700	0.1414
6438600	0.1461
6439500	0.1499
6440400	0.1520
6441300	0.1513
6442200	0.1485
6443100	0.1443
6444000	0.1398
6444900	0.1355
6445800	0.1317
6446700	0.1282
6447600	0.1248
6448500	0.1217
6449400	0.1189
6450300	0.1167
6451200	0.1154
6452100	0.1152
6453000	0.1164
6453900	0.1191
6454800	0.1239
6455700	0.1308
6456600	0.1395
6457500	0.1495
6458400	0.1604
6459300	0.1718
6460200	0.1829
6461100	0.1930
6462000	0.2017
6462900	0.2082
6463800	0.2122
6464700	0.2130
6465600	0.2102
6466500	0.2037
6467400	0.1947
6468300	0.1848
6469200	0.1754
6470100	0.1679
6471000	0.1617
6471900	0.1560
6472800	0.1502
6473700	0.1434
6474600	0.1359
6475500	0.1277
6476400	0.1192
6477300	0.1105
6478200	0.1017
6479100	0.0930
6480000	0.0844
6480900	0.0760
6481800	0.0683
6482700	0.0617
6483600	0.0561
6484500	0.0519
6485400	0.0490
6486300	0.0471
6487200	0.0458
6488100	0.0451
6489000	0.0445
6489900	0.0443
6490800	0.0439
6491700	0.0436
6492600	0.0434
6493500	0.0430
6494400	0.0430
6495300	0.0432
6496200	0.0436
6497100	0.0442
6498000	0.0449
6498900	0.0460
6499800	0.0484
6500700	0.0536
6501600	0.0627
6502500	0.0764
6503400	0.0930
6504300	0.1101
6505200	0.1253
6506100	0.1366
6507000	0.1444
6507900	0.1491
6508800	0.1515
6509700	0.1522
6510600	0.1515
6511500	0.1496
6512400	0.1469
6513300	0.1435
6514200	0.1400
6515100	0.1365
6516000	0.1337
